180 1 1 1074
181 1 1 1067
182 1 1 1077
183 1 1 1081
184 1 1 1073
185 1 1 1072
186 1 1 1068
187 1 1 1067
188 1 1 1068
189 1 1 1066
190 1 1 1067
191 1 1 1061
192 1 1 1057
193 1 1 1064
194 1 1 1062
195 1 1 1057
196 1 1 1058
197 1 1 1058
198 1 1 1058
199 1 1 1062
200 1 1 1061
201 1 1 1053
202 1 1 1058
203 1 1 1055
204 1 1 1052
205 1 1 1051
206 1 1 1052
207 1 1 1059
208 1 1 1049
209 1 1 1045
210 1 1 1047
211 1 1 1046
212 1 1 1049
213 1 1 1043
214 1 1 1049
215 1 1 1054
216 1 1 1038
217 1 1 1043
218 1 1 1046
219 1 1 1047
220 1 1 1039
221 1 1 1041
222 1 1 1039
223 1 1 1047
224 1 1 1037
225 1 1 1038
226 1 1 1037
227 1 1 1042
228 1 1 1032
229 1 1 1033
230 1 1 1034
231 1 1 1035
232 1 1 1034
233 1 1 1033
234 1 1 1034
235 1 1 1034
236 1 1 1030
237 1 1 1036
238 1 1 1031
239 1 1 1034
240 1 1 1027
241 1 1 1027
242 1 1 1023
243 1 1 1027
244 1 1 1027
245 1 1 1016
246 1 1 1015
247 1 1 1027
248 1 1 1020
249 1 1 1022
250 1 1 1017
251 1 1 1014
252 1 1 1014
253 1 1 1016
254 1 1 1011
255 1 1 1022
256 1 1 1019
257 1 1 1014
258 1 1 1018
259 1 1 1009
260 1 1 1008
261 1 1 1013
262 1 1 1009
263 1 1 1012
264 1 1 1013
265 1 1 1003
266 1 1 1019
267 1 1 1014
268 1 1 1007
269 1 1 1008
270 1 1 1003
271 1 1 1003
272 1 1 1009
273 1 1 1000
274 1 1 1006
275 1 1 1003
276 1 1 1006
277 1 1 1002
278 1 1 1001
279 1 1 1005
280 1 1 1000
281 1 1 994
282 1 1 994
283 1 1 996
284 1 1 998
285 1 1 994
286 1 1 996
287 1 1 993
288 1 1 991
289 1 1 987
290 1 1 992
291 1 1 993
292 1 1 993
293 1 1 994
294 1 1 985
295 1 1 999
296 1 1 991
297 1 1 987
298 1 1 989
299 1 1 990
300 1 1 993
301 1 1 987
302 1 1 994
303 1 1 992
304 1 1 986
305 1 1 987
306 1 1 990
307 1 1 984
308 1 1 980
309 1 1 983
310 1 1 976
311 1 1 983
312 1 1 979
313 1 1 984
314 1 1 974
315 1 1 981
316 1 1 986
317 1 1 978
318 1 1 970
319 1 1 982
320 1 1 973
321 1 1 975
322 1 1 977
323 1 1 974
324 1 1 975
325 1 1 970
326 1 1 976
327 1 1 967
328 1 1 976
329 1 1 969
330 1 1 972
331 1 1 972
332 1 1 967
333 1 1 973
334 1 1 965
335 1 1 973
336 1 1 972
337 1 1 968
338 1 1 970
339 1 1 964
340 1 1 959
341 1 1 972
342 1 1 968
343 1 1 967
344 1 1 957
345 1 1 959
346 1 1 960
347 1 1 955
348 1 1 954
349 1 1 959
350 1 1 962
351 1 1 960
352 1 1 953
353 1 1 960
354 1 1 954
355 1 1 962
356 1 1 964
357 1 1 951
358 1 1 952
359 1 1 957
360 1 1 953
361 1 1 952
362 1 1 958
363 1 1 948
364 1 1 954
365 1 1 958
366 1 1 954
367 1 1 957
368 1 1 952
369 1 1 955
370 1 1 947
371 1 1 948
372 1 1 951
373 1 1 946
374 1 1 948
375 1 1 943
376 1 1 944
377 1 1 949
378 1 1 947
379 1 1 941
380 1 1 944
381 1 1 950
382 1 1 942
383 1 1 940
384 1 1 940
385 1 1 935
386 1 1 947
387 1 1 941
388 1 1 941
389 1 1 939
390 1 1 942
391 1 1 939
392 1 1 938
393 1 1 941
394 1 1 941
395 1 1 942
396 1 1 930
397 1 1 932
398 1 1 928
399 1 1 936
400 1 1 941
401 1 1 929
402 1 1 940
403 1 1 931
404 1 1 942
405 1 1 931
406 1 1 935
407 1 1 932
408 1 1 935
409 1 1 931
410 1 1 936
411 1 1 932
412 1 1 933
413 1 1 928
414 1 1 929
415 1 1 932
416 1 1 931
417 1 1 932
418 1 1 924
419 1 1 932
420 1 1 928
421 1 1 922
422 1 1 931
423 1 1 923
424 1 1 926
425 1 1 927
426 1 1 925
427 1 1 923
428 1 1 927
429 1 1 927
430 1 1 922
431 1 1 928
432 1 1 923
433 1 1 924
434 1 1 921
435 1 1 920
436 1 1 920
437 1 1 925
438 1 1 923
439 1 1 923
440 1 1 919
441 1 1 915
442 1 1 924
443 1 1 917
444 1 1 923
445 1 1 915
446 1 1 920
447 1 1 913
448 1 1 916
449 1 1 924
450 1 1 912
451 1 1 912
452 1 1 914
453 1 1 917
454 1 1 913
455 1 1 918
456 1 1 916
457 1 1 916
458 1 1 910
459 1 1 908
460 1 1 909
461 1 1 910
462 1 1 909
463 1 1 911
464 1 1 906
465 1 1 906
466 1 1 915
467 1 1 913
468 1 1 909
469 1 1 913
470 1 1 906
471 1 1 907
472 1 1 904
473 1 1 908
474 1 1 910
475 1 1 908
476 1 1 909
477 1 1 902
478 1 1 909
479 1 1 907
480 1 1 905
481 1 1 901
482 1 1 904
483 1 1 911
484 1 1 906
485 1 1 902
486 1 1 899
487 1 1 899
488 1 1 901
489 1 1 901
490 1 1 903
491 1 1 904
492 1 1 904
493 1 1 895
494 1 1 902
495 1 1 899
496 1 1 895
497 1 1 902
498 1 1 898
499 1 1 900
500 1 1 902
501 1 1 903
502 1 1 902
503 1 1 898
504 1 1 898
505 1 1 895
506 1 1 895
507 1 1 893
508 1 1 892
509 1 1 899
510 1 1 897
511 1 1 893
512 1 1 898
513 1 1 896
514 1 1 892
515 1 1 893
516 1 1 893
517 1 1 891
518 1 1 891
519 1 1 893
520 1 1 894
521 1 1 889
522 1 1 891
523 1 1 891
524 1 1 891
525 1 1 888
526 1 1 888
527 1 1 888
528 1 1 887
529 1 1 895
530 1 1 888
531 1 1 886
532 1 1 883
533 1 1 886
534 1 1 889
535 1 1 890
536 1 1 886
537 1 1 887
538 1 1 887
539 1 1 894
540 1 1 882
541 1 1 884
542 1 1 882
543 1 1 882
544 1 1 891
545 1 1 881
546 1 1 887
547 1 1 885
548 1 1 883
549 1 1 890
550 1 1 880
551 1 1 881
552 1 1 883
553 1 1 877
554 1 1 883
555 1 1 882
556 1 1 882
557 1 1 881
558 1 1 878
559 1 1 886
560 1 1 885
561 1 1 875
562 1 1 881
563 1 1 879
564 1 1 875
565 1 1 876
566 1 1 882
567 1 1 880
568 1 1 879
569 1 1 879
570 1 1 887
571 1 1 874
572 1 1 877
573 1 1 872
574 1 1 878
575 1 1 876
576 1 1 874
577 1 1 875
578 1 1 870
579 1 1 868
580 1 1 877
581 1 1 875
582 1 1 878
583 1 1 877
584 1 1 878
585 1 1 874
586 1 1 869
587 1 1 872
588 1 1 870
589 1 1 872
590 1 1 872
591 1 1 873
592 1 1 876
593 1 1 871
594 1 1 874
595 1 1 876
596 1 1 874
597 1 1 873
598 1 1 873
599 1 1 870
600 1 1 872
601 1 1 873
602 1 1 868
603 1 1 871
604 1 1 867
605 1 1 869
606 1 1 864
607 1 1 869
608 1 1 871
609 1 1 862
610 1 1 866
611 1 1 872
612 1 1 863
613 1 1 869
614 1 1 869
615 1 1 870
616 1 1 866
617 1 1 869
618 1 1 867
619 1 1 868
620 1 1 863
621 1 1 863
622 1 1 868
623 1 1 866
624 1 1 866
625 1 1 865
626 1 1 865
627 1 1 867
628 1 1 858
629 1 1 862
630 1 1 865
631 1 1 869
632 1 1 861
633 1 1 857
634 1 1 865
635 1 1 867
636 1 1 857
637 1 1 858
638 1 1 868
639 1 1 861
640 1 1 859
641 1 1 861
642 1 1 859
643 1 1 856
644 1 1 860
645 1 1 860
646 1 1 859
647 1 1 864
648 1 1 861
649 1 1 859
650 1 1 862
651 1 1 856
652 1 1 856
653 1 1 860
654 1 1 854
655 1 1 855
656 1 1 859
657 1 1 858
658 1 1 860
659 1 1 859
660 1 1 866
661 1 1 863
662 1 1 860
663 1 1 852
664 1 1 864
665 1 1 852
666 1 1 854
667 1 1 860
668 1 1 855
669 1 1 851
670 1 1 854
671 1 1 851
672 1 1 855
673 1 1 857
674 1 1 853
675 1 1 850
676 1 1 849
677 1 1 857
678 1 1 847
679 1 1 852
680 1 1 850
681 1 1 851
682 1 1 852
683 1 1 848
684 1 1 853
685 1 1 850
686 1 1 846
687 1 1 850
688 1 1 847
689 1 1 853
690 1 1 852
691 1 1 845
692 1 1 846
693 1 1 854
694 1 1 846
695 1 1 848
696 1 1 847
697 1 1 852
698 1 1 845
699 1 1 850
700 1 1 844
701 1 1 848
702 1 1 845
703 1 1 851
704 1 1 840
705 1 1 843
706 1 1 845
707 1 1 848
708 1 1 840
709 1 1 849
710 1 1 843
711 1 1 844
712 1 1 837
713 1 1 848
714 1 1 842
715 1 1 844
716 1 1 839
717 1 1 841
718 1 1 845
719 1 1 849
720 1 1 841
721 1 1 849
722 1 1 843
723 1 1 842
724 1 1 844
725 1 1 844
726 1 1 841
727 1 1 843
728 1 1 841
729 1 1 846
730 1 1 835
731 1 1 837
732 1 1 838
733 1 1 842
734 1 1 845
735 1 1 843
736 1 1 847
737 1 1 841
738 1 1 838
739 1 1 844
740 1 1 842
741 1 1 838
742 1 1 845
743 1 1 840
744 1 1 839
745 1 1 836
746 1 1 836
747 1 1 841
748 1 1 845
749 1 1 840
750 1 1 838
751 1 1 840
752 1 1 840
753 1 1 838
754 1 1 840
755 1 1 838
756 1 1 835
757 1 1 839
758 1 1 838
759 1 1 839
760 1 1 835
761 1 1 833
762 1 1 838
763 1 1 833
764 1 1 834
765 1 1 837
766 1 1 835
767 1 1 835
768 1 1 834
769 1 1 830
770 1 1 838
771 1 1 835
772 1 1 835
773 1 1 831
774 1 1 834
775 1 1 836
776 1 1 832
777 1 1 835
778 1 1 836
779 1 1 834
780 1 1 834
781 1 1 836
782 1 1 832
783 1 1 832
784 1 1 832
785 1 1 832
786 1 1 827
787 1 1 829
788 1 1 830
789 1 1 832
790 1 1 829
791 1 1 826
792 1 1 830
793 1 1 831
794 1 1 825
795 1 1 823
796 1 1 833
797 1 1 827
798 1 1 827
799 1 1 831
800 1 1 826
801 1 1 831
802 1 1 833
803 1 1 833
804 1 1 829
805 1 1 826
806 1 1 830
807 1 1 830
808 1 1 827
809 1 1 829
810 1 1 822
811 1 1 825
812 1 1 831
813 1 1 824
814 1 1 823
815 1 1 824
816 1 1 824
817 1 1 823
818 1 1 825
819 1 1 821
820 1 1 826
821 1 1 823
822 1 1 828
823 1 1 822
824 1 1 819
825 1 1 828
826 1 1 824
827 1 1 831
828 1 1 828
829 1 1 828
830 1 1 821
831 1 1 822
832 1 1 826
833 1 1 825
834 1 1 826
835 1 1 825
836 1 1 823
837 1 1 822
838 1 1 825
839 1 1 819
840 1 1 821
841 1 1 826
842 1 1 825
843 1 1 819
844 1 1 824
845 1 1 826
846 1 1 824
847 1 1 821
848 1 1 819
849 1 1 818
850 1 1 822
851 1 1 823
852 1 1 822
853 1 1 823
854 1 1 817
855 1 1 818
856 1 1 823
857 1 1 821
858 1 1 824
859 1 1 819
860 1 1 819
861 1 1 819
862 1 1 824
863 1 1 819
864 1 1 821
865 1 1 813
866 1 1 816
867 1 1 813
868 1 1 815
869 1 1 818
870 1 1 820
871 1 1 817
872 1 1 819
873 1 1 821
874 1 1 820
875 1 1 820
876 1 1 816
877 1 1 816
878 1 1 818
879 1 1 817
880 1 1 817
881 1 1 812
882 1 1 819
883 1 1 809
884 1 1 816
885 1 1 814
886 1 1 816
887 1 1 813
888 1 1 810
889 1 1 815
890 1 1 820
891 1 1 813
892 1 1 813
893 1 1 816
894 1 1 812
895 1 1 804
896 1 1 815
897 1 1 816
898 1 1 813
899 1 1 819
900 1 1 816
901 1 1 812
902 1 1 811
903 1 1 813
904 1 1 813
905 1 1 810
906 1 1 812
907 1 1 808
908 1 1 814
909 1 1 813
910 1 1 811
911 1 1 812
912 1 1 809
913 1 1 815
914 1 1 810
915 1 1 810
916 1 1 807
917 1 1 812
918 1 1 811
919 1 1 807
920 1 1 807
921 1 1 811
922 1 1 807
923 1 1 808
924 1 1 810
925 1 1 806
926 1 1 807
927 1 1 810
928 1 1 804
929 1 1 805
930 1 1 810
931 1 1 809
932 1 1 808
933 1 1 805
934 1 1 807
935 1 1 812
936 1 1 811
937 1 1 806
938 1 1 812
939 1 1 809
940 1 1 808
941 1 1 804
942 1 1 807
943 1 1 806
944 1 1 801
945 1 1 803
946 1 1 810
947 1 1 808
948 1 1 812
949 1 1 806
950 1 1 806
951 1 1 803
952 1 1 807
953 1 1 808
954 1 1 801
955 1 1 807
956 1 1 799
957 1 1 802
958 1 1 804
959 1 1 809
960 1 1 805
961 1 1 805
962 1 1 808
963 1 1 810
964 1 1 797
965 1 1 799
966 1 1 801
967 1 1 804
968 1 1 802
969 1 1 805
970 1 1 805
971 1 1 803
972 1 1 802
973 1 1 803
974 1 1 803
975 1 1 810
976 1 1 808
977 1 1 799
978 1 1 802
979 1 1 802
980 1 1 802
981 1 1 801
982 1 1 801
983 1 1 806
984 1 1 800
985 1 1 797
986 1 1 799
987 1 1 803
988 1 1 801
989 1 1 797
990 1 1 799
991 1 1 797
992 1 1 800
993 1 1 811
994 1 1 799
995 1 1 797
996 1 1 799
997 1 1 799
998 1 1 797
999 1 1 797
1000 1 1 802
1001 1 1 800
1002 1 1 795
1003 1 1 798
1004 1 1 791
1005 1 1 798
1006 1 1 798
1007 1 1 792
1008 1 1 798
1009 1 1 799
1010 1 1 797
1011 1 1 793
1012 1 1 802
1013 1 1 797
1014 1 1 797
1015 1 1 794
1016 1 1 797
1017 1 1 794
1018 1 1 794
1019 1 1 794
1020 1 1 795
1021 1 1 793
1022 1 1 793
1023 1 1 799
1024 1 1 793
1025 1 1 794
1026 1 1 803
1027 1 1 796
1028 1 1 796
1029 1 1 795
1030 1 1 794
1031 1 1 792
1032 1 1 795
1033 1 1 792
1034 1 1 796
1035 1 1 792
1036 1 1 791
1037 1 1 795
1038 1 1 792
1039 1 1 790
1040 1 1 792
1041 1 1 791
1042 1 1 797
1043 1 1 793
1044 1 1 795
1045 1 1 788
1046 1 1 793
1047 1 1 792
1048 1 1 791
1049 1 1 790
1050 1 1 787
1051 1 1 793
1052 1 1 787
1053 1 1 788
1054 1 1 788
1055 1 1 794
1056 1 1 793
1057 1 1 783
1058 1 1 789
1059 1 1 787
1060 1 1 790
1061 1 1 791
1062 1 1 791
1063 1 1 786
1064 1 1 782
1065 1 1 787
1066 1 1 788
1067 1 1 795
1068 1 1 792
1069 1 1 794
1070 1 1 791
1071 1 1 791
1072 1 1 783
1073 1 1 788
1074 1 1 790
1075 1 1 785
1076 1 1 787
1077 1 1 790
1078 1 1 785
1079 1 1 788
1080 1 1 789
1081 1 1 789
1082 1 1 787
1083 1 1 786
1084 1 1 786
1085 1 1 787
1086 1 1 791
1087 1 1 784
1088 1 1 784
1089 1 1 781
1090 1 1 781
1091 1 1 791
1092 1 1 781
1093 1 1 784
1094 1 1 782
1095 1 1 784
1096 1 1 787
1097 1 1 788
1098 1 1 788
1099 1 1 782
1100 1 1 790
1101 1 1 789
1102 1 1 788
1103 1 1 781
1104 1 1 783
1105 1 1 786
1106 1 1 787
1107 1 1 782
1108 1 1 779
1109 1 1 780
1110 1 1 781
1111 1 1 781
1112 1 1 783
1113 1 1 782
1114 1 1 778
1115 1 1 783
1116 1 1 778
1117 1 1 786
1118 1 1 776
1119 1 1 784
1120 1 1 776
1121 1 1 779
1122 1 1 782
1123 1 1 781
1124 1 1 782
1125 1 1 773
1126 1 1 781
1127 1 1 782
1128 1 1 781
1129 1 1 780
1130 1 1 783
1131 1 1 784
1132 1 1 779
1133 1 1 780
1134 1 1 780
1135 1 1 781
1136 1 1 780
1137 1 1 778
1138 1 1 770
1139 1 1 778
1140 1 1 775
1141 1 1 779
1142 1 1 781
1143 1 1 779
1144 1 1 779
1145 1 1 775
1146 1 1 781
1147 1 1 782
1148 1 1 772
1149 1 1 771
1150 1 1 779
1151 1 1 778
1152 1 1 777
1153 1 1 777
1154 1 1 779
1155 1 1 779
1156 1 1 780
1157 1 1 775
1158 1 1 774
1159 1 1 781
1160 1 1 781
1161 1 1 775
1162 1 1 779
1163 1 1 779
1164 1 1 777
1165 1 1 775
1166 1 1 779
1167 1 1 780
1168 1 1 781
1169 1 1 772
1170 1 1 777
1171 1 1 776
1172 1 1 773
1173 1 1 772
1174 1 1 775
1175 1 1 773
1176 1 1 771
1177 1 1 772
1178 1 1 771
1179 1 1 773
1180 1 1 777
1181 1 1 770
1182 1 1 770
1183 1 1 776
1184 1 1 774
1185 1 1 769
1186 1 1 773
1187 1 1 774
1188 1 1 777
1189 1 1 770
1190 1 1 774
1191 1 1 768
1192 1 1 773
1193 1 1 775
1194 1 1 768
1195 1 1 772
1196 1 1 768
1197 1 1 768
1198 1 1 773
1199 1 1 772
1200 1 1 769
1201 1 1 770
1202 1 1 769
1203 1 1 770
1204 1 1 767
1205 1 1 770
1206 1 1 771
1207 1 1 768
1208 1 1 771
1209 1 1 769
1210 1 1 767
1211 1 1 770
1212 1 1 767
1213 1 1 772
1214 1 1 770
1215 1 1 767
1216 1 1 771
1217 1 1 767
1218 1 1 773
1219 1 1 767
1220 1 1 767
1221 1 1 766
1222 1 1 771
1223 1 1 767
1224 1 1 772
1225 1 1 764
1226 1 1 765
1227 1 1 763
1228 1 1 762
1229 1 1 768
1230 1 1 763
1231 1 1 764
1232 1 1 761
1233 1 1 766
1234 1 1 766
1235 1 1 764
1236 1 1 762
1237 1 1 763
1238 1 1 764
1239 1 1 766
1240 1 1 766
1241 1 1 764
1242 1 1 764
1243 1 1 760
1244 1 1 764
1245 1 1 761
1246 1 1 764
1247 1 1 767
1248 1 1 764
1249 1 1 761
1250 1 1 759
1251 1 1 765
1252 1 1 762
1253 1 1 761
1254 1 1 768
1255 1 1 762
1256 1 1 761
1257 1 1 768
1258 1 1 764
1259 1 1 762
1260 1 1 764
1261 1 1 762
1262 1 1 763
1263 1 1 764
1264 1 1 764
1265 1 1 761
1266 1 1 761
1267 1 1 762
1268 1 1 761
1269 1 1 765
1270 1 1 764
1271 1 1 765
1272 1 1 759
1273 1 1 765
1274 1 1 761
1275 1 1 757
1276 1 1 759
1277 1 1 755
1278 1 1 757
1279 1 1 762
1280 1 1 758
1281 1 1 758
1282 1 1 761
1283 1 1 759
1284 1 1 756
1285 1 1 757
1286 1 1 756
1287 1 1 755
1288 1 1 759
1289 1 1 757
1290 1 1 759
1291 1 1 756
1292 1 1 757
1293 1 1 758
1294 1 1 757
1295 1 1 755
1296 1 1 756
1297 1 1 757
1298 1 1 753
1299 1 1 763
1300 1 1 758
1301 1 1 753
1302 1 1 757
1303 1 1 756
1304 1 1 761
1305 1 1 757
1306 1 1 760
1307 1 1 754
1308 1 1 753
1309 1 1 754
1310 1 1 754
1311 1 1 755
1312 1 1 756
1313 1 1 757
1314 1 1 759
1315 1 1 751
1316 1 1 753
1317 1 1 759
1318 1 1 752
1319 1 1 757
1320 1 1 756
1321 1 1 761
1322 1 1 754
1323 1 1 753
1324 1 1 754
1325 1 1 754
1326 1 1 755
1327 1 1 754
1328 1 1 753
1329 1 1 754
1330 1 1 752
1331 1 1 761
1332 1 1 747
1333 1 1 753
1334 1 1 751
1335 1 1 747
1336 1 1 751
1337 1 1 752
1338 1 1 748
1339 1 1 748
1340 1 1 749
1341 1 1 750
1342 1 1 753
1343 1 1 751
1344 1 1 752
1345 1 1 753
1346 1 1 755
1347 1 1 750
1348 1 1 748
1349 1 1 747
1350 1 1 749
1351 1 1 749
1352 1 1 745
1353 1 1 748
1354 1 1 749
1355 1 1 748
1356 1 1 748
1357 1 1 752
1358 1 1 749
1359 1 1 745
1360 1 1 748
1361 1 1 751
1362 1 1 749
1363 1 1 746
1364 1 1 748
1365 1 1 748
1366 1 1 743
1367 1 1 746
1368 1 1 744
1369 1 1 745
1370 1 1 743
1371 1 1 747
1372 1 1 745
1373 1 1 744
1374 1 1 742
1375 1 1 747
1376 1 1 742
1377 1 1 744
1378 1 1 742
1379 1 1 749
1380 1 1 747
1381 1 1 744
1382 1 1 751
1383 1 1 739
1384 1 1 741
1385 1 1 745
1386 1 1 744
1387 1 1 744
1388 1 1 747
1389 1 1 745
1390 1 1 740
1391 1 1 745
1392 1 1 743
1393 1 1 742
1394 1 1 746
1395 1 1 740
1396 1 1 742
1397 1 1 749
1398 1 1 739
1399 1 1 741
1400 1 1 740
1401 1 1 739
1402 1 1 741
1403 1 1 739
1404 1 1 740
1405 1 1 739
1406 1 1 740
1407 1 1 744
1408 1 1 741
1409 1 1 738
1410 1 1 738
1411 1 1 738
1412 1 1 740
1413 1 1 741
1414 1 1 740
1415 1 1 743
1416 1 1 738
1417 1 1 742
1418 1 1 738
1419 1 1 742
1420 1 1 737
1421 1 1 739
1422 1 1 741
1423 1 1 742
1424 1 1 739
1425 1 1 742
1426 1 1 740
1427 1 1 739
1428 1 1 737
1429 1 1 738
1430 1 1 737
1431 1 1 740
1432 1 1 739
1433 1 1 735
1434 1 1 735
1435 1 1 737
1436 1 1 735
1437 1 1 738
1438 1 1 736
1439 1 1 737
1440 1 1 735
1441 1 1 733
1442 1 1 737
1443 1 1 734
1444 1 1 738
1445 1 1 739
1446 1 1 740
1447 1 1 736
1448 1 1 731
1449 1 1 736
1450 1 1 736
1451 1 1 734
1452 1 1 737
1453 1 1 736
1454 1 1 736
1455 1 1 735
1456 1 1 737
1457 1 1 736
1458 1 1 736
1459 1 1 733
1460 1 1 739
1461 1 1 734
1462 1 1 732
1463 1 1 730
1464 1 1 734
1465 1 1 731
1466 1 1 737
1467 1 1 730
1468 1 1 727
1469 1 1 734
1470 1 1 731
1471 1 1 737
1472 1 1 734
1473 1 1 732
1474 1 1 725
1475 1 1 737
1476 1 1 735
1477 1 1 732
1478 1 1 731
1479 1 1 729
1480 1 1 729
1481 1 1 733
1482 1 1 731
1483 1 1 730
1484 1 1 730
1485 1 1 728
1486 1 1 737
1487 1 1 731
1488 1 1 731
1489 1 1 724
1490 1 1 730
1491 1 1 729
1492 1 1 731
1493 1 1 729
1494 1 1 728
1495 1 1 729
1496 1 1 727
1497 1 1 729
1498 1 1 726
1499 1 1 725
1500 1 1 727
1501 1 1 731
1502 1 1 729
1503 1 1 727
1504 1 1 729
1505 1 1 722
1506 1 1 725
1507 1 1 726
1508 1 1 729
1509 1 1 725
1510 1 1 731
1511 1 1 725
1512 1 1 726
1513 1 1 726
1514 1 1 729
1515 1 1 725
1516 1 1 724
1517 1 1 726
1518 1 1 725
1519 1 1 727
1520 1 1 730
1521 1 1 727
1522 1 1 725
1523 1 1 724
1524 1 1 724
1525 1 1 723
1526 1 1 726
1527 1 1 725
1528 1 1 726
1529 1 1 728
1530 1 1 723
1531 1 1 725
1532 1 1 724
1533 1 1 721
1534 1 1 723
1535 1 1 722
1536 1 1 722
1537 1 1 726
1538 1 1 725
1539 1 1 725
1540 1 1 727
1541 1 1 721
1542 1 1 726
1543 1 1 722
1544 1 1 723
1545 1 1 725
1546 1 1 720
1547 1 1 721
1548 1 1 724
1549 1 1 722
1550 1 1 720
1551 1 1 719
1552 1 1 724
1553 1 1 724
1554 1 1 718
1555 1 1 720
1556 1 1 720
1557 1 1 718
1558 1 1 722
1559 1 1 721
1560 1 1 717
1561 1 1 721
1562 1 1 719
1563 1 1 717
1564 1 1 721
1565 1 1 720
1566 1 1 718
1567 1 1 718
1568 1 1 722
1569 1 1 720
1570 1 1 719
1571 1 1 718
1572 1 1 718
1573 1 1 721
1574 1 1 717
1575 1 1 719
1576 1 1 718
1577 1 1 719
1578 1 1 715
1579 1 1 720
1580 1 1 718
1581 1 1 715
1582 1 1 720
1583 1 1 715
1584 1 1 718
1585 1 1 717
1586 1 1 717
1587 1 1 716
1588 1 1 714
1589 1 1 717
1590 1 1 716
1591 1 1 719
1592 1 1 714
1593 1 1 715
1594 1 1 715
1595 1 1 719
1596 1 1 716
1597 1 1 713
1598 1 1 715
1599 1 1 715
1600 1 1 713
1601 1 1 714
1602 1 1 716
1603 1 1 713
1604 1 1 713
1605 1 1 712
1606 1 1 714
1607 1 1 712
1608 1 1 711
1609 1 1 713
1610 1 1 713
1611 1 1 713
1612 1 1 712
1613 1 1 710
1614 1 1 715
1615 1 1 711
1616 1 1 709
1617 1 1 712
1618 1 1 711
1619 1 1 709
1620 1 1 712
1621 1 1 715
1622 1 1 714
1623 1 1 712
1624 1 1 709
1625 1 1 712
1626 1 1 712
1627 1 1 712
1628 1 1 712
1629 1 1 709
1630 1 1 709
1631 1 1 711
1632 1 1 716
1633 1 1 711
1634 1 1 710
1635 1 1 704
